event_id,timestamp,repo_type,module_name,change_type,component_type,function_category,lines_changed,files_changed,dependency_depth,shared_component,historical_failure_count,historical_change_frequency,days_since_last_failure,test_coverage_level,tests_impacted,failure_occurred,failure_severity
EVT-A2E50D7F,2025-07-07T06:24:34Z,monolith,DashboardService,SERVICE_LOGIC_CHANGE,API,analytics,346,6,7,False,42,15,170,low,43,0,none
EVT-48FAA846,2025-07-07T15:23:07Z,monolith,MetricsCollector,CONFIG_CHANGE,SERVICE,analytics,51,1,2,False,42,20,165,low,9,1,medium
EVT-302A7E60,2025-07-07T06:34:12Z,microservices,OAuthProvider,API_CHANGE,API,auth,422,9,2,True,42,19,64,high,57,0,none
EVT-469A655E,2025-07-07T03:35:26Z,monolith,SearchEngine,API_CHANGE,API,search,76,1,6,False,42,20,244,medium,89,0,none
EVT-51A8D0BD,2025-07-08T08:29:55Z,monolith,FacetProcessor,UI_CHANGE,UI,search,75,1,5,True,42,19,217,low,52,1,low
EVT-246DFA4D,2025-07-08T19:42:09Z,monolith,FacetProcessor,UI_CHANGE,UI,search,78,1,4,False,42,17,150,medium,10,0,none
EVT-29E90799,2025-07-08T15:42:37Z,monolith,SessionController,SERVICE_LOGIC_CHANGE,API,auth,425,23,5,True,1960,14,97,medium,103,0,none
EVT-CF4290D8,2025-07-08T08:51:10Z,microservices,DataExporter,SERVICE_LOGIC_CHANGE,SERVICE,profile,199,3,4,False,42,15,328,high,52,0,none
EVT-EC677A8D,2025-07-08T01:19:01Z,monolith,OAuthProvider,CONFIG_CHANGE,SERVICE,auth,38,1,3,True,42,17,183,medium,39,0,none
EVT-E9A03C41,2025-07-08T22:45:58Z,microservices,SubscriptionManager,API_CHANGE,API,payment,20,1,3,True,43,14,46,low,3,1,medium
EVT-20FD43FC,2025-07-08T05:43:21Z,microservices,SupportService,SERVICE_LOGIC_CHANGE,API,misc,100,1,0,False,43,20,31,medium,10,1,low
EVT-42EE9B33,2025-07-09T14:26:42Z,monolith,ReportGenerator,SERVICE_LOGIC_CHANGE,API,analytics,147,3,1,True,43,15,198,high,54,0,none
EVT-E2BB5836,2025-07-09T05:59:44Z,microservices,PermissionValidator,CONFIG_CHANGE,SERVICE,auth,9,1,2,True,43,13,135,high,136,0,none
EVT-B36F9E2F,2025-07-09T01:20:25Z,microservices,GenericHandler,UI_CHANGE,UI,misc,54,1,3,False,43,21,85,low,14,0,none
EVT-28BCB04F,2025-07-09T04:20:17Z,microservices,MaintenanceHandler,API_CHANGE,API,admin,97,1,3,False,1967,16,150,medium,37,0,none
EVT-CD46CD12,2025-07-09T19:23:41Z,monolith,LoginHandler,API_CHANGE,API,auth,435,8,1,True,43,18,285,high,82,1,high
EVT-3A1378DD,2025-07-09T08:00:16Z,microservices,BillingService,SERVICE_LOGIC_CHANGE,SERVICE,payment,96,2,5,True,43,18,73,medium,239,0,none
EVT-4FF7DAC2,2025-07-09T17:58:23Z,microservices,ProfileValidator,UI_CHANGE,UI,profile,40,1,1,True,43,13,4,high,27,0,none
EVT-F3EAB435,2025-07-10T14:53:49Z,monolith,AutocompleteHandler,SERVICE_LOGIC_CHANGE,API,search,21,1,7,False,43,20,335,high,66,0,none
EVT-2E8577D9,2025-07-10T13:22:39Z,microservices,EventTracker,API_CHANGE,API,analytics,58,1,2,False,43,16,316,low,4,1,medium
EVT-EA67A740,2025-07-10T01:58:01Z,monolith,MetricsCollector,UI_CHANGE,UI,analytics,96,1,4,False,43,13,39,medium,59,1,low
EVT-C77B0444,2025-07-10T07:14:18Z,microservices,AdminConsole,API_CHANGE,API,admin,277,3,4,True,43,19,124,high,120,0,none
EVT-EC14CDF2,2025-07-10T03:41:29Z,monolith,InvoiceGenerator,SERVICE_LOGIC_CHANGE,SERVICE,payment,821,13,1,True,1973,21,190,high,61,0,none
EVT-9053349D,2025-07-10T00:02:59Z,monolith,OAuthProvider,UI_CHANGE,UI,auth,93,1,7,False,43,21,303,high,77,0,none
EVT-B7C003EA,2025-07-10T20:16:26Z,monolith,BaseController,UI_CHANGE,UI,misc,80,1,6,True,43,17,25,low,4,0,none
EVT-86EDCF05,2025-07-11T12:03:21Z,monolith,DataAggregator,SERVICE_LOGIC_CHANGE,API,analytics,164,2,1,False,1973,14,173,low,7,1,medium
EVT-1A4DCF9D,2025-07-11T13:11:47Z,microservices,AccountSettings,SERVICE_LOGIC_CHANGE,API,profile,362,4,4,False,43,17,236,medium,34,1,medium
EVT-B8B911A6,2025-07-11T09:48:44Z,monolith,FeatureFlagService,CONFIG_CHANGE,API,admin,14,1,2,True,1974,13,154,low,10,1,medium
EVT-71E74CC5,2025-07-11T16:16:51Z,monolith,TrendAnalyzer,UI_CHANGE,UI,analytics,65,1,2,True,1976,17,324,high,27,0,none
EVT-A51A2135,2025-07-11T02:01:18Z,monolith,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,93,1,3,False,43,20,76,high,46,0,none
EVT-13EE2603,2025-07-11T22:34:54Z,monolith,PermissionValidator,API_CHANGE,API,auth,11,1,8,True,43,17,220,high,64,1,medium
EVT-D8642F05,2025-07-12T03:04:20Z,microservices,TransactionProcessor,SERVICE_LOGIC_CHANGE,API,payment,39,1,2,True,1978,15,140,low,9,0,none
EVT-D12E53B8,2025-07-12T05:48:23Z,monolith,AutocompleteHandler,API_CHANGE,API,search,35,1,10,False,43,16,31,low,4,1,low
EVT-66B94888,2025-07-12T05:31:59Z,monolith,SubscriptionManager,API_CHANGE,API,payment,68,1,3,False,43,15,138,high,54,0,none
EVT-E8D796A1,2025-07-12T10:28:44Z,monolith,IndexManager,API_CHANGE,API,search,312,10,1,False,43,19,116,low,1,0,none
EVT-3D6CFD2A,2025-07-12T01:53:57Z,monolith,AvatarHandler,SERVICE_LOGIC_CHANGE,API,profile,386,7,3,False,43,16,119,low,15,0,none
EVT-419868AA,2025-07-12T14:52:19Z,microservices,SystemMonitor,SERVICE_LOGIC_CHANGE,SERVICE,admin,17,1,4,False,43,18,315,low,7,0,none
EVT-FBE1B660,2025-07-12T17:10:07Z,monolith,SessionController,SERVICE_LOGIC_CHANGE,SERVICE,auth,8,1,6,False,43,21,183,high,30,0,none
EVT-6D0779DB,2025-07-13T00:57:46Z,microservices,SessionController,UI_CHANGE,UI,auth,141,2,2,False,1979,19,280,low,0,0,none
EVT-70935973,2025-07-13T05:23:26Z,microservices,SharedLibrary,API_CHANGE,API,misc,302,5,1,False,43,20,107,medium,62,1,medium
EVT-3B4DE12F,2025-07-13T02:18:39Z,monolith,UtilityService,API_CHANGE,API,misc,478,8,3,True,1980,15,218,low,15,0,none
EVT-9C7F0E5E,2025-07-13T09:16:06Z,monolith,CoreModule,SERVICE_LOGIC_CHANGE,SERVICE,misc,92,1,3,False,43,20,251,medium,40,1,low
EVT-74481D40,2025-07-13T11:14:01Z,microservices,WalletService,UI_CHANGE,UI,payment,6,1,2,True,43,15,193,medium,11,1,low
EVT-8613FF1B,2025-07-13T00:55:08Z,microservices,FilterService,UI_CHANGE,UI,search,83,1,0,False,43,21,186,medium,5,0,none
EVT-5003BA7E,2025-07-13T17:52:12Z,monolith,SupportService,API_CHANGE,API,misc,49,1,2,True,43,15,17,medium,18,1,high
EVT-CE23989A,2025-07-14T02:12:24Z,microservices,DataExporter,API_CHANGE,API,profile,70,4,0,False,43,18,312,medium,238,0,none
EVT-7D5623E0,2025-07-14T08:10:15Z,microservices,RefundHandler,API_CHANGE,API,payment,10,1,4,True,43,19,323,high,46,0,none
EVT-E9B21157,2025-07-14T17:08:50Z,monolith,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,83,1,8,False,43,16,51,high,59,0,none
EVT-FF3D5B9D,2025-07-14T20:20:43Z,monolith,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,86,1,8,False,43,16,327,medium,35,0,none
EVT-55A1F41E,2025-07-14T14:30:20Z,monolith,FilterService,SERVICE_LOGIC_CHANGE,API,search,55,1,3,False,43,19,292,medium,8,0,none
EVT-58A75F76,2025-07-14T01:14:35Z,microservices,NotificationPrefs,UI_CHANGE,UI,profile,54,1,1,False,43,14,69,medium,18,0,none
EVT-6C057DB6,2025-07-14T06:56:09Z,microservices,UserPreferences,SERVICE_LOGIC_CHANGE,API,profile,20,1,1,False,43,19,74,low,12,0,none
EVT-F5AF307F,2025-07-15T14:03:09Z,monolith,LoginHandler,UI_CHANGE,UI,auth,77,1,4,True,43,14,184,medium,17,1,low
EVT-D971853A,2025-07-15T01:23:51Z,microservices,SubscriptionManager,API_CHANGE,API,payment,60,1,0,True,43,16,311,medium,15,0,none
EVT-C6E19C7A,2025-07-15T12:37:55Z,monolith,CoreModule,SERVICE_LOGIC_CHANGE,SERVICE,misc,83,2,2,False,43,20,243,low,13,0,none
EVT-22054054,2025-07-15T07:31:34Z,monolith,DataExporter,API_CHANGE,API,profile,192,6,10,False,43,17,48,low,11,0,none
EVT-AD07A2EA,2025-07-15T05:51:54Z,monolith,AutocompleteHandler,CONFIG_CHANGE,SERVICE,search,36,1,2,False,1990,18,252,medium,205,0,none
EVT-97568C47,2025-07-15T09:38:16Z,microservices,FacetProcessor,SERVICE_LOGIC_CHANGE,API,search,77,2,1,True,43,17,198,low,8,0,none
EVT-FB6683C8,2025-07-15T08:44:04Z,microservices,AutocompleteHandler,SERVICE_LOGIC_CHANGE,API,search,125,3,2,False,1991,21,364,low,15,0,none
EVT-AA69AAB1,2025-07-16T07:07:42Z,monolith,AutocompleteHandler,SERVICE_LOGIC_CHANGE,SERVICE,search,29,1,8,False,43,15,42,medium,11,0,none
EVT-48F304CE,2025-07-16T06:32:49Z,microservices,QueryOptimizer,UI_CHANGE,UI,search,46,2,0,False,43,20,350,low,10,1,medium
EVT-AED6DD1E,2025-07-16T12:33:52Z,monolith,WalletService,UI_CHANGE,UI,payment,27,1,2,False,1992,13,143,high,54,0,none
EVT-56555EFF,2025-07-16T16:29:52Z,microservices,FeatureFlagService,SERVICE_LOGIC_CHANGE,API,admin,50,1,1,False,43,20,184,medium,30,0,none
EVT-0D6EBC37,2025-07-16T06:34:14Z,monolith,PrivacyController,UI_CHANGE,UI,profile,41,1,1,False,43,16,185,medium,6,0,none
EVT-EECCB8A0,2025-07-16T09:08:04Z,monolith,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,44,1,8,True,43,17,318,medium,26,1,medium
EVT-F224DF7B,2025-07-16T09:36:28Z,monolith,BillingService,SERVICE_LOGIC_CHANGE,API,payment,53,2,3,False,43,20,270,medium,106,0,none
EVT-77260BAD,2025-07-17T01:34:40Z,monolith,FacetProcessor,UI_CHANGE,UI,search,68,1,5,False,1992,18,30,medium,26,1,low
EVT-CBAF1548,2025-07-17T09:34:13Z,monolith,InvoiceGenerator,UI_CHANGE,UI,payment,45,1,1,True,43,13,333,medium,24,0,none
EVT-E93FDEC2,2025-07-17T05:16:02Z,microservices,DataAggregator,CONFIG_CHANGE,API,analytics,197,4,0,False,43,17,340,low,15,0,none
EVT-7F975A1F,2025-07-17T22:56:03Z,monolith,QueryOptimizer,SERVICE_LOGIC_CHANGE,SERVICE,search,1710,21,3,True,43,17,334,medium,5,0,none
EVT-2C7D79C4,2025-07-17T20:37:35Z,monolith,RefundHandler,UI_CHANGE,UI,payment,15,1,3,True,43,21,215,low,7,1,low
EVT-2224306C,2025-07-17T18:08:38Z,microservices,RefundHandler,SERVICE_LOGIC_CHANGE,SERVICE,payment,17,1,1,True,43,21,303,medium,14,0,none
EVT-D17A9278,2025-07-17T09:53:54Z,monolith,RefundHandler,UI_CHANGE,UI,payment,39,1,4,False,43,20,174,low,39,0,none
EVT-FB82CEFB,2025-07-18T07:58:51Z,microservices,TokenManager,API_CHANGE,API,auth,93,1,0,True,43,20,260,high,120,1,medium
EVT-11256B4E,2025-07-18T08:46:57Z,monolith,SubscriptionManager,SERVICE_LOGIC_CHANGE,SERVICE,payment,98,1,1,True,1997,16,326,high,175,0,none
EVT-84EB2E61,2025-07-18T16:18:39Z,monolith,LoginHandler,SERVICE_LOGIC_CHANGE,API,auth,79,2,9,False,43,18,190,high,38,0,none
EVT-DF801CDC,2025-07-18T20:58:15Z,monolith,UserAuthenticator,API_CHANGE,API,auth,79,2,5,True,43,13,98,medium,180,0,none
EVT-57421AA3,2025-07-18T02:52:02Z,monolith,SharedLibrary,CONFIG_CHANGE,API,misc,13,1,7,False,43,17,218,low,45,1,low
EVT-B2C8A108,2025-07-18T04:58:57Z,monolith,CommonUtils,API_CHANGE,API,misc,252,14,2,True,43,13,76,medium,33,0,none
EVT-2E5891E7,2025-07-19T13:05:57Z,monolith,ProfileValidator,SERVICE_LOGIC_CHANGE,SERVICE,profile,96,5,1,False,43,17,205,medium,10,0,none
EVT-51A51C6F,2025-07-19T10:13:25Z,microservices,DashboardService,SERVICE_LOGIC_CHANGE,API,analytics,221,5,2,False,2001,17,133,medium,85,1,low
EVT-2F0F23C4,2025-07-19T11:14:51Z,monolith,MaintenanceHandler,SERVICE_LOGIC_CHANGE,SERVICE,admin,184,3,2,True,43,13,295,medium,14,0,none
EVT-2BD20CD8,2025-07-19T07:30:49Z,monolith,AccountSettings,SERVICE_LOGIC_CHANGE,API,profile,30,1,4,False,43,15,149,low,1,1,medium
EVT-E4BD8CDF,2025-07-19T03:29:42Z,microservices,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,44,1,0,True,43,15,40,high,99,1,low
EVT-E9BD773D,2025-07-19T16:32:24Z,monolith,HelperFunctions,UI_CHANGE,UI,misc,1236,32,6,False,43,16,222,low,1,0,none
EVT-B42AF459,2025-07-19T10:26:19Z,microservices,CredentialStore,UI_CHANGE,UI,auth,1251,25,1,True,43,14,292,high,51,0,none
EVT-4FD2D631,2025-07-20T00:10:08Z,monolith,ProfileService,UI_CHANGE,UI,profile,23,1,4,False,43,13,230,medium,110,0,none
EVT-CC7B679C,2025-07-20T13:47:16Z,microservices,TokenManager,SERVICE_LOGIC_CHANGE,API,auth,24,1,2,False,43,21,360,medium,8,0,none
EVT-F2109430,2025-07-20T14:51:17Z,microservices,WalletService,SERVICE_LOGIC_CHANGE,API,payment,78,3,0,False,43,16,214,low,43,0,none
EVT-ADD1560F,2025-07-20T01:42:53Z,microservices,UserAuthenticator,SERVICE_LOGIC_CHANGE,SERVICE,auth,82,2,6,False,43,20,330,high,77,0,none
EVT-771EA16D,2025-07-20T02:29:50Z,microservices,FeatureFlagService,API_CHANGE,API,admin,49,1,2,False,43,15,115,medium,25,1,low
EVT-6CC4B69C,2025-07-20T13:19:08Z,microservices,LoginHandler,SERVICE_LOGIC_CHANGE,SERVICE,auth,358,4,2,True,43,19,284,medium,32,0,none
EVT-E5E723A9,2025-07-20T18:23:14Z,microservices,AuthService,UI_CHANGE,UI,auth,90,1,1,True,43,21,171,high,24,0,none
EVT-71A3E7C1,2025-07-21T15:59:50Z,monolith,MetricsCollector,SERVICE_LOGIC_CHANGE,API,analytics,13,1,2,True,43,13,239,low,8,1,medium
EVT-292BB0D2,2025-07-21T17:52:21Z,monolith,CacheManager,UI_CHANGE,UI,search,183,2,6,False,2008,14,123,high,30,0,none
EVT-55548AFA,2025-07-21T02:13:27Z,monolith,SharedLibrary,API_CHANGE,API,misc,78,1,3,False,43,15,167,low,7,0,none
EVT-4EE47036,2025-07-21T16:58:38Z,monolith,MaintenanceHandler,API_CHANGE,API,admin,28,1,6,True,43,18,97,low,18,1,low
EVT-6342CCA7,2025-07-21T15:04:59Z,microservices,ProfileValidator,API_CHANGE,API,profile,46,1,0,False,43,20,361,medium,118,0,none
EVT-9213E82C,2025-07-21T05:59:58Z,monolith,PermissionValidator,SERVICE_LOGIC_CHANGE,SERVICE,auth,42,1,5,False,43,13,189,medium,18,0,none
EVT-8CBA3E0D,2025-07-21T21:41:30Z,monolith,InvoiceGenerator,API_CHANGE,API,payment,17,1,6,True,43,17,24,high,42,1,medium
EVT-7AA06046,2025-07-22T18:56:59Z,monolith,PermissionValidator,SERVICE_LOGIC_CHANGE,API,auth,498,8,1,False,43,20,186,medium,136,0,none
EVT-7418E6B3,2025-07-22T16:41:32Z,monolith,FilterService,API_CHANGE,API,search,308,19,3,True,43,21,154,medium,165,0,none
EVT-EAE1D6DE,2025-07-22T06:38:11Z,monolith,SessionController,SERVICE_LOGIC_CHANGE,SERVICE,auth,28,1,10,False,43,21,340,medium,15,0,none
EVT-3B53226C,2025-07-22T21:23:16Z,microservices,TransactionProcessor,SERVICE_LOGIC_CHANGE,SERVICE,payment,49,1,4,True,43,17,258,medium,17,1,high
EVT-57D5F618,2025-07-22T04:57:30Z,microservices,RoleController,API_CHANGE,API,admin,437,6,2,False,43,14,165,high,88,0,none
EVT-4FC3647D,2025-07-22T10:40:05Z,monolith,FilterService,SERVICE_LOGIC_CHANGE,API,search,39,1,2,False,43,17,277,medium,98,0,none
EVT-23A81625,2025-07-22T07:10:30Z,microservices,HelperFunctions,API_CHANGE,API,misc,97,1,2,True,2013,17,140,low,4,0,none
EVT-6BACCD6F,2025-07-23T08:02:23Z,monolith,DashboardService,SERVICE_LOGIC_CHANGE,SERVICE,analytics,332,5,3,False,43,17,225,medium,119,0,none
EVT-8885904A,2025-07-23T07:50:54Z,microservices,RankingAlgorithm,API_CHANGE,API,search,36,1,5,False,43,21,94,low,0,0,none
EVT-3802DFE1,2025-07-23T11:37:44Z,microservices,RankingAlgorithm,API_CHANGE,API,search,48,1,0,False,44,14,363,medium,41,0,none
EVT-AECCEF3B,2025-07-23T22:02:51Z,microservices,MaintenanceHandler,SERVICE_LOGIC_CHANGE,API,admin,35,1,2,True,44,13,365,medium,10,0,none
EVT-0EB5ACBA,2025-07-23T07:47:47Z,microservices,AccountSettings,SERVICE_LOGIC_CHANGE,SERVICE,profile,105,1,1,False,44,13,192,medium,25,0,none
EVT-42FCB4E3,2025-07-23T16:03:48Z,microservices,PermissionValidator,SERVICE_LOGIC_CHANGE,API,auth,74,2,2,False,44,14,356,high,60,0,none
EVT-613BDE23,2025-07-23T08:41:51Z,microservices,ProfileValidator,API_CHANGE,API,profile,99,1,0,False,44,15,121,high,191,0,none
EVT-FC16319D,2025-07-24T00:31:51Z,monolith,CacheManager,UI_CHANGE,UI,search,93,1,2,False,44,15,290,medium,33,0,none
EVT-C685ED6A,2025-07-24T22:46:08Z,monolith,AuditLogger,CONFIG_CHANGE,API,admin,30,1,5,True,44,20,247,medium,26,1,medium
EVT-E92B38EB,2025-07-24T11:11:54Z,microservices,UserAuthenticator,UI_CHANGE,UI,auth,289,5,4,True,44,18,268,low,0,0,none
EVT-587C8E07,2025-07-24T23:13:42Z,monolith,GenericHandler,API_CHANGE,API,misc,47,1,1,False,44,17,323,low,0,1,low
EVT-F6C4A5C6,2025-07-24T02:39:34Z,monolith,QueryOptimizer,SERVICE_LOGIC_CHANGE,SERVICE,search,324,5,5,False,44,15,41,low,23,1,medium
EVT-911B10DE,2025-07-24T11:11:08Z,monolith,MetricsCollector,UI_CHANGE,UI,analytics,42,1,4,False,44,14,68,low,13,0,none
EVT-17C49844,2025-07-25T18:45:53Z,monolith,DataExporter,API_CHANGE,API,profile,86,1,7,False,44,17,231,medium,35,0,none
EVT-ED4C5C76,2025-07-25T11:36:25Z,microservices,CoreModule,UI_CHANGE,UI,misc,1162,61,1,False,44,19,102,low,30,0,none
EVT-BC7BC983,2025-07-25T16:29:38Z,monolith,AuditLogger,SERVICE_LOGIC_CHANGE,API,admin,25,1,1,False,44,14,146,high,67,0,none
EVT-A6CAC89A,2025-07-25T23:33:53Z,microservices,QueryOptimizer,SERVICE_LOGIC_CHANGE,API,search,63,1,6,True,44,16,242,medium,118,0,none
EVT-2D863106,2025-07-25T17:15:10Z,monolith,PermissionValidator,API_CHANGE,API,auth,67,2,6,False,44,14,239,low,1,0,none
EVT-66A7F7B5,2025-07-25T20:00:23Z,microservices,TokenManager,SERVICE_LOGIC_CHANGE,SERVICE,auth,212,2,3,True,44,13,238,medium,29,0,none
EVT-C500ADA8,2025-07-25T07:59:45Z,microservices,ConfigManager,SERVICE_LOGIC_CHANGE,API,admin,75,1,5,False,44,21,290,medium,81,1,low
EVT-0096515B,2025-07-26T12:00:44Z,microservices,TokenManager,UI_CHANGE,UI,auth,58,1,0,False,2026,13,31,medium,26,0,none
EVT-AC1CE47A,2025-07-26T20:08:23Z,microservices,NotificationPrefs,UI_CHANGE,UI,profile,77,1,0,False,44,14,264,low,5,1,low
EVT-67C5D155,2025-07-26T17:57:27Z,microservices,GenericHandler,CONFIG_CHANGE,API,misc,34,1,3,True,44,16,203,low,15,0,none
EVT-59362C11,2025-07-26T05:58:53Z,microservices,PaymentGateway,SERVICE_LOGIC_CHANGE,SERVICE,payment,60,1,2,True,44,17,260,medium,40,0,none
EVT-1CD27F13,2025-07-26T05:39:29Z,monolith,DataAggregator,API_CHANGE,API,analytics,46,1,1,False,44,17,69,medium,31,1,medium
EVT-02524A92,2025-07-26T01:34:13Z,monolith,TrendAnalyzer,API_CHANGE,API,analytics,97,2,6,False,44,16,2,medium,32,0,none
EVT-D40E7AB5,2025-07-26T15:57:33Z,monolith,DashboardService,CONFIG_CHANGE,SERVICE,analytics,78,2,1,True,44,15,277,medium,12,0,none
EVT-DE4F32EE,2025-07-27T16:34:38Z,monolith,HelperFunctions,API_CHANGE,API,misc,889,38,9,False,44,21,233,low,11,0,none
EVT-AB90736C,2025-07-27T12:39:02Z,monolith,EventTracker,UI_CHANGE,UI,analytics,236,4,6,True,44,13,244,medium,5,0,none
EVT-F5705DAA,2025-07-27T06:27:04Z,microservices,RankingAlgorithm,SERVICE_LOGIC_CHANGE,API,search,55,1,2,False,2034,13,295,medium,16,0,none
EVT-2D3E7C2C,2025-07-27T10:20:27Z,microservices,QueryOptimizer,API_CHANGE,API,search,11,1,0,True,44,15,224,low,45,0,none
EVT-092E9565,2025-07-27T11:25:07Z,microservices,PayoutController,SERVICE_LOGIC_CHANGE,SERVICE,payment,86,1,4,False,44,18,162,high,67,0,none
EVT-6814C841,2025-07-27T04:11:24Z,monolith,PayoutController,SERVICE_LOGIC_CHANGE,API,payment,82,2,6,True,44,21,4,medium,129,1,medium
EVT-75256CDD,2025-07-27T18:23:51Z,microservices,DataExporter,SERVICE_LOGIC_CHANGE,SERVICE,profile,72,1,1,False,44,13,94,medium,14,0,none
EVT-14A7CB72,2025-07-28T12:54:24Z,monolith,SharedLibrary,UI_CHANGE,UI,misc,325,16,9,False,44,14,76,high,22,1,low
EVT-5E0E2DE0,2025-07-28T04:30:40Z,microservices,RankingAlgorithm,CONFIG_CHANGE,API,search,401,5,4,False,44,21,245,low,10,1,medium
EVT-BB90C579,2025-07-28T07:37:28Z,monolith,QueryOptimizer,SERVICE_LOGIC_CHANGE,API,search,139,3,5,False,44,20,82,high,22,0,none
EVT-64FD4BF9,2025-07-28T17:03:16Z,microservices,SharedLibrary,CONFIG_CHANGE,SERVICE,misc,55,1,1,True,2035,14,103,low,0,1,low
EVT-EAEFEA36,2025-07-28T01:01:42Z,monolith,UserAuthenticator,API_CHANGE,API,auth,339,5,5,True,44,13,94,medium,6,0,none
EVT-1E324DFE,2025-07-28T18:49:12Z,monolith,CommonUtils,UI_CHANGE,UI,misc,490,11,1,True,44,16,98,medium,9,0,none
EVT-60E35C1D,2025-07-28T00:49:49Z,microservices,ProfileValidator,SERVICE_LOGIC_CHANGE,SERVICE,profile,60,1,2,False,2036,14,45,high,200,1,low
EVT-38AB7170,2025-07-29T22:04:06Z,microservices,ReportGenerator,SERVICE_LOGIC_CHANGE,SERVICE,analytics,61,1,4,False,2038,21,5,medium,11,0,none
EVT-8ADB83F6,2025-07-29T21:43:45Z,microservices,AnalyticsEngine,SERVICE_LOGIC_CHANGE,SERVICE,analytics,38,1,4,False,44,21,144,medium,17,0,none
EVT-52FE8FCF,2025-07-29T00:54:43Z,microservices,BaseController,SERVICE_LOGIC_CHANGE,API,misc,71,1,3,True,44,20,84,low,15,0,none
EVT-3C79673A,2025-07-29T19:46:41Z,microservices,UserManager,API_CHANGE,API,admin,69,1,4,False,44,20,70,high,63,0,none
EVT-93D8E053,2025-07-29T08:48:08Z,monolith,FacetProcessor,UI_CHANGE,UI,search,8,1,3,True,44,19,202,low,13,0,none
EVT-C0EF743E,2025-07-29T20:04:55Z,microservices,TokenManager,UI_CHANGE,UI,auth,350,5,4,False,44,20,116,medium,192,1,low
EVT-330B9F71,2025-07-29T08:25:43Z,microservices,InvoiceGenerator,SERVICE_LOGIC_CHANGE,API,payment,375,5,2,True,44,16,172,medium,20,0,none
EVT-FD0144FC,2025-07-30T02:19:34Z,monolith,LoginHandler,API_CHANGE,API,auth,91,1,6,True,44,20,176,medium,22,1,medium
EVT-0FD24165,2025-07-30T02:31:46Z,monolith,PrivacyController,API_CHANGE,API,profile,238,4,1,False,44,16,90,low,10,1,medium
EVT-CBCDB634,2025-07-30T12:42:13Z,microservices,FacetProcessor,API_CHANGE,API,search,75,3,4,False,44,19,121,high,28,1,medium
EVT-FB04A3F6,2025-07-30T08:59:22Z,microservices,AuthService,API_CHANGE,API,auth,30,1,1,False,44,21,336,high,21,0,none
EVT-061B9672,2025-07-30T20:41:13Z,microservices,PrivacyController,SERVICE_LOGIC_CHANGE,SERVICE,profile,87,1,1,False,44,17,82,medium,27,0,none
EVT-4984B155,2025-07-30T15:24:17Z,microservices,SessionController,CONFIG_CHANGE,API,auth,79,3,1,False,44,20,53,medium,26,1,high
EVT-1E100FBE,2025-07-30T13:19:17Z,microservices,RankingAlgorithm,API_CHANGE,API,search,425,9,3,True,44,13,334,medium,10,0,none
EVT-05D9FB46,2025-07-31T17:09:32Z,microservices,PermissionValidator,API_CHANGE,API,auth,68,4,2,True,44,20,256,high,232,0,none
EVT-EAA38DE9,2025-07-31T21:27:35Z,microservices,DataAggregator,API_CHANGE,API,analytics,66,1,2,False,44,18,294,medium,24,0,none
EVT-E693AAA7,2025-07-31T17:00:30Z,monolith,FacetProcessor,SERVICE_LOGIC_CHANGE,API,search,89,1,2,True,2049,18,64,medium,18,0,none
EVT-250627FC,2025-07-31T13:10:47Z,monolith,SubscriptionManager,SERVICE_LOGIC_CHANGE,SERVICE,payment,22,1,4,False,44,16,237,high,163,0,none
EVT-E77EEB52,2025-07-31T17:30:51Z,monolith,FacetProcessor,CONFIG_CHANGE,API,search,344,6,4,False,44,21,206,medium,7,1,medium
EVT-1E996E87,2025-07-31T17:41:48Z,monolith,DashboardService,UI_CHANGE,UI,analytics,387,11,5,True,44,13,266,high,20,0,none
EVT-39DB7A87,2025-08-01T02:17:29Z,monolith,CommonUtils,API_CHANGE,API,misc,95,2,3,False,44,17,120,high,50,0,none
EVT-B0DB44A1,2025-08-01T08:52:01Z,monolith,UserAuthenticator,API_CHANGE,API,auth,53,1,2,False,2049,19,249,low,0,0,none
EVT-9995154A,2025-08-01T17:27:31Z,microservices,BillingService,UI_CHANGE,UI,payment,66,1,2,False,44,17,288,medium,31,0,none
EVT-93C2B0A4,2025-08-01T17:05:42Z,monolith,OAuthProvider,SERVICE_LOGIC_CHANGE,SERVICE,auth,1362,19,1,True,2050,15,346,medium,21,1,medium
EVT-813C12AD,2025-08-01T22:21:00Z,monolith,ProfileService,UI_CHANGE,UI,profile,46,1,2,False,44,17,51,medium,126,0,none
EVT-250A44BD,2025-08-01T12:17:28Z,monolith,RoleController,API_CHANGE,API,admin,350,6,3,False,44,19,78,low,8,1,low
EVT-5C1B0EAB,2025-08-01T00:37:10Z,microservices,CredentialStore,API_CHANGE,API,auth,26,1,4,True,2052,14,104,low,8,0,none
EVT-1FEFC1FF,2025-08-02T01:54:33Z,microservices,ProfileValidator,API_CHANGE,API,profile,52,1,2,False,44,21,323,low,9,1,medium
